སྐར་མ་ཆ་སྡོད།	གཞི་གཅིག་ལ་བརྟེན་ནས་བསྐོར་བ་བྱེད་པའི་བརྟན་སྐར་གཉིས་ཀྱིས་གྲུབ།	གྲུབ་ཚུལ།
བཙོད།	茜草	རྒྱ་ཡིག་གི་མིང་།
སོག་པོ་གྲོང་ཚོ།	གྲོང་ཚོ།	སྲིད་འཛིན་རིགས་དབྱེ།
སྦལ་མཐིལ་གད་མགོ།	རྨ་ལྷོ་བོད་རིགས་རང་སྐྱོང་ཁུལ་རྩེ་ཁོག་རྫོང་གི་མངའ་ཁོངས།	གནས་ཡུལ།
ཆུ་དམར།	མི280	མི་གྲངས།
ཁྲི་ཆེན་རྗེ་དབོན་བློ་བཟང་ཉི་མ།	སྤྱི་ལོ（1439—1492）	འཁྲུངས་འདས་ལོ་ཚིགས།
བྱིས་སྒྲུང་།	童话	རྒྱ་ཡིག་གི་མིང་།
རྫས་འགྱུར་མཉམ་བྱའི་ཚུལ།	化学方程式	རྒྱ་ཡིག་གི་མིང་།
ཁམས་གསུམ་ཆོས་ཀྱི་རྒྱལ་པོ་ཙོང་ཁ་པ་ཆེན་པོའི་ཡོན་ཏན་མདོར་བསྡུས་པར་བསྔགས་པ་ལྷའི་རྔ་བོ་ཆེའི་སྒྲ་དབྱངས།	རྒྱལ་བ་དགེ་འདུན་རྒྱ་མཚོ།	རྩོམ་པ་པོ།
དྲ་རྒྱའི་ཆ་འཕྲིན་ལྟེ་གནས།	ཆ་འཕྲིན་མཁོ་འདོན་བྱེད་པ་མ་ཟད།དྲ་རྒྱ་བེད་སྤྱོད་བྱེད་མཁན་ལ་རོགས་རམ་བྱེད་པ།	སྒྲིག་འཛུགས་བྱེད་སྟངས།
བྱ་ཆི་གོ	སྒལ་ཐག་སྲོག་ཆགས་སྒོ།	སྒོ།
ཨེ་མ་ཧོ་བོད་ཡིག་རིག་ལྡན་ལག་ཁྱེར་ཁ་པར།	Android2.3.6	མ་ལག
རྒྱ་གྲམ་གསུམ་པ།	-3.92	བལྟོས་མེད་སྐར་གསལ་རིམ་པ།
བྱམས་པ།	སྤྱི་ལོ2002ལོའི་ཟླ3པའི་ཚེས28ཉིན།	འདས་ལོ།
རྩངས་པ།	Crocodylussiamensis	ལ་ཏིང་གི་སྐད།
ཧང་ཆུ།	杭曲	རྒྱ་ཡིག་གི་མིང་།
སྲོང་བཙན་སྒམ་པོའི་སྐོར་གྱི་ཡིག་ཆ་གཉིས་པ།	ལྷ་ཆོས་དགེ་བ་བཅུ་དང༌།མི་ཆོས་གཙང་མ་བཅུ་དྲུག་གི་སྲོལ་བཙུགས་ནས་རྒྱལ་སྲིད་བཟུང༌།ར་མོ་ཆེ་ཞེས་པའི་གཙུག་ལག་ཁང་བཞེངས།	མཛད་རྗེས།
རྒྱ་ཐོག་ཆུ།	rgyathogchu	ལ་ཏིང་གི་མིང་།
ལུག་མཉེ་མེ་ཏོག	ཡ་གླིང་ཤར་ཁུལ།ཡོ་རོབ་གླིང་།མེ་གླིང་བྱང་མ་སོགས་ལ་ཁྱབ་ཡོད།	ཁྱབ་ཡུལ།
བརྟན་སྐར་གནམ་དཔྱད་རིག་པ།	Stellarastronomy	ཕྱི་ཡིག་གི་མིང་།
ཡུའེ་ཁོ་ཅའོ་ཨ་ཉི་ཞི་ཐུའོ་སྐར་རྡོ།	约克角阿尼希托陨石	རྒྱ་ཡིག་གི་མིང་།
ཆ་ཧར་བློ་བཟང་ཚུལ་ཁྲིམས།	སོག་ཡུལ་དར་ཚོ་ཆེན་པོ་ཁོ་བོ་ཆ་གན།	འཁྲུངས་ཡུལ།
སྲོང་བཙན་སྒམ་པོ་དང་དབའས་དབྱི་ཚབ་གཉིས་ཀྱིས་བླངས་པའི་མགུར།	ལོ་རྒྱུས།	ཁོངས་གཏོགས།
ཁྲི་ཆེན་ཚུལ་ཁྲིམས་དར་རྒྱས།	སྤྱི་ལོ（མི་གསལ—1862）	འཁྲུངས་འདས་ལོ་ཚིགས།
དབྱིན་ཇི་བཙན་རྒྱལ་ཆེན་མོ།	ཨའེ་ཏིང་པའོ།ཏུའུ་པའེ་ལུན།ལྡི་ལི་གསར་བ།ཏོའུ་ལུན་ཏའོ།ཞི་ནེ་སོགས།	གྲོང་ཁྱེར་གཙོ་བོ།
པེར་ལིན་གྲོང་ཁྱེར།	སྟོང་སྨི་གྲུ་བཞི་མ་རེར་མི3818	​མི་འབོར་འདུས་ཚད།
ཨ་རབ་ཀྱི་མི།	དབྱི་སི་ལན་ཆོས་ལུགས།	ཆོས་ལུགས་དད་མོས།
ཞའོ་ཧྲི་ཇ་ལོ།	ཇ་ལོའི་ཐོན་སྐྱེད་དང་ལས་སྣོན།	འབྲེལ་བ།
ཁ་ཆེ་ཤ་སྐམ་བྱ་བྲང་སྒོང་བཀྲག	藏红花鸡肉卷	རྒྱ་ཡིག་གི་མིང་།
ཀྲུང་གོ་ཞིང་ལས་དངུལ་ཁང་།	中国农业银行	རྒྱ་ཡིག་གི་མིང་།
རྒྱ་སལ།	སེ་རྒོད་ཁོངས།	ཁོངས།
འཇུ་ལག་ཆུ་བོ།	浩门河	རྒྱ་ཡིག་གི་མིང་།
ལྷོ་བྲག་གྲོ་བོ་ལུང་དགོན།	དགོན་པ།	རིགས་དབྱེ།
རྩོལ་ཕྱོད།	power	ཕྱི་ཡིག་གི་མིང་།
སེ་ར་རྩེ་སྒྲུབ་ཁང་།	གཙོ་བོ་ཉང་བྲན་ཆུ་རྒྱུད་རྒྱལ་ཆེན།	བཀའ་སྲུང་།
ཨ་ཀྱཱ་བློ་བཟང་འཇམ་དབྱངས་རྒྱ་མཚོ།	མཚོ་ལྷོ་ཁུལ་ཁྲི་ཀ་སྒོ་མེ་ཧོར་ཀྱཱ་སྡེ་བ།	འཁྲུངས་ཡུལ།
སིང་ཕྱེ།	starch	ཕྱི་ཡིག་གི་མིང་།
རེབ་གོང་ཡུལ་སྐོར་ཟིན་ཐོ།	ANINTRODUCTIONTOREBGONG	དབྱིན་ཡིག་གི་མིང་།
དོན་འགྲུབ་དབང་འབུམ།	丹珠昂奔	རྒྱ་ཡིག་གི་མིང་།
གུ་རུ་རྒྱལ་མཚན།	格日尖参	རྒྱ་ཡིག་གི་མིང་།
ཆུ་མགོ་མགོ་མང་།	ཆུ་བོ།	རིགས་དབྱེ།
སྤྱང་ཀི	狼	རྒྱ་ཡིག་གི་མིང་
སྤྲེལ།	སྤྲེལ་ཁོངས།	ཁོངས།
ཧྲེང་དབྱང་གི་གནའ་བོའི་ཕོ་བྲང་།	盛京皇宫、陪都宫殿、留都宫殿	མིང་གཞན།
སོག་པོའི་ལྭ་རིང་།	蒙古袍	རྒྱ་ཡིག་གི་མིང་།
མཁས་གྲུབ་དགེ་ལེགས་དཔལ་བཟང་།	སྤྱི་ལོ(1385-1438)	འཁྲུངས་འདས་ལོ་ཚིགས།
ཀྲིན་ཁྲུན་ཀུང་།	དམག་དོན་པ།ཆབ་སྲིད་པ།མི་རིགས་དཔའ་བོ།	ལས་རིགས།
བླ་མ་ཚོགས་སྒོམ་པ་རིན་པོ་ཆེ།	སྤྱི་ལོ（1210—1307）	འཁྲུངས་འདས་ལོ་ཚིགས།
འཕྱི་བ།	ཞིན་ཅང་དང་མདོ་དབུས་མཐོ་སྒང་།	ཁྱབ་ཡུལ།
གོ་སྙོད།	茴香一类	རྒྱ་ཡིག་གི་མིང་།
དོམ།	སྲོག་ཆགས་ཁམས།	ཁམས།
ལིན་པིའོ་གསར་བརྗེར་ངོ་རྒོལ་ཚོགས་ཁག་རྩ་མེད་དུ་བཏང་།	TheLinBiaocounterrevolutionarygroupis.	ཕྱི་ཡིག་གི་མིང་།
ས་བགོས་དབང་སྤྲོད་ལམ་ལུགས།	ཆབ་སྲིད་ལམ་ལུགས།	ཁོངས་གཏོགས།
གློག་སྒུལ་འཕྲུལ་འཁོར།	电动机械	རྒྱ་ཡིག་གི་མིང་།
སྤྱང་ཚང་ཆུ།	ཆུ་བོ།	རིགས་དབྱེ།
ཕ་བླ་དགོན་པ།	དྲུང་པ་དཔལ།	བཞེངས་མཁན།
སྤྱི་ཚོགས་སེམས་ཁམས་རིག་པ།	མིས་རང་ཉིད་ངོས་འཛིན་གྱི་ནུས་པ་མཐོ་རུ་འདེགས་པ།	རིན་ཐང་།
ཐང་སྟོང་རྒྱལ་པོ།	རྡོ་རྗེ་རྒྱལ་མཚན།	ཡབ།
མའོ་རྫོང་མི་རིགས་སློབ་འབྲིང་།	མའོ་རྫོང་སློབ་གསོ་ཅུས།	གཙོ་གཉེར་སྡེ་ཁག
མུར་རྫོང་།	སྨི4438ཡོད།	མཚོ་འཕགས།
རྔ་བ་བོད་རིགས་ཆའང་རིགས་རང་སྐྱོང་ཁུལ།	མཐོ་སྒང་ནམ་ཟླ།	གནམ་གཤིས།
ཉིན་བརྒྱའི་གསར་བསྒྱུར།	གོང་མ་ཀོང་ཞུས།ཁང་ཡིའུ་ཝེ།	མི་སྣ།
གུ་དྷུ་རི་པ།	དྷི་པུ་ཤ་ཀ་ར།	ཡུལ།
ཐེངས་གཉིས་པའི་ཉལ་ཐའི་དམག་འཁྲུག	ཨའེ་ཏི་ཧྭ•ཧུའོ་པཱ་ཐི•ཞི་མོ་ཨེར་དང་ཀི་ལུའོ་ཨེར་ཅིན	མཉམ་འབྲེལ་དམག་གི་བཀོད་འདོམས་དམག་དཔོན
ཨའེ་དབྱིན་སི་ཐན།	བལྟོས་བཅས་སྨྲ་བ་དང་གློག་ནུས་པའི་གཏན་སྲོལ་གསར་རྙེད་བྱུང་བ།	བྱས་རྗེས་གཙོ་བོ།
གྲུམ་པ།	狗獾	རྒྱ་ཡིག་གི་མིང་།
ཀྲུང་གོ་ས་གཤིས་སློབ་ཚོགས།	中国地质学会	རྒྱ་ཡིག་གི་མིང་།
གསང་བདག	དམངས་ཁྲོད་ལག་ཤེས་པ་ཆེན་མོ།	ལས་ཐོབ།
ཨར་ལས་སྒྱུ་རྩལ།	建筑艺术	རྒྱ་ཡིག་གི་མིང་།
བཀྲ་ཤིས་ཚེ་བརྟན།	ལོ་ཙཱ།	རིགས་དབྱེ།
དོམ་ཁྲ།	སྒལ་ཐག་སྲོག་ཆགས་སྒོ།	སྒོ།
མཚོ་ལོང་ག	མཚོ་བྱང་ཁུལ་མདའ་བཞི་རྫོང་།	སྲིད་འཛིན་ཁོངས་གཏོགས།
ཁུག་བྱི།	སྲོག་ཆགས་ཁམས།	ཁམས།
ཐ་ཐད་ཆུ།	塔泰曲	རྒྱ་ཡིག་གི་མིང་།
མོ་ཞི་ཁོ་གྲོང་ཁྱེར།	རྒྱལ་ས།	སྲིད་འཛིན་ས་ཁུལ་རིགས་དབྱེ།
ཏེང་ལི་ཅུན།	རྒྱ་རིགས།	མི་རིགས།
རྡོག་ལྡིང་ཞབས་བྲོ།	ཀན་ལྷོའི་འབྲུག་ཆུ།	ས་གནས།
ཅེ་རུས་ས་ལེམ་གྲོང་ཁྱེར།	耶路撒冷	རྒྱ་ཡིག་གི་མིང་།
སྐྱིད་ཀྱི་ནེའུ་ཆུང་།	གླིང་དཀར་དྭངས་སྨན་མཆེད་བདུན་གྱི་ཡ་གྱལ།	ཁོངས་གཏོགས།
གདུགས་དཀར།	བོད་རིགས།	མི་རིགས།
བདེ་བྱེད་སྙོམས་ལྡན།	能安均宁散	རྒྱ་ཡིག་གི་མིང་།
ཐན་ཁེའི་འཇིག་རྟེན།	སྤྱི་ལོ2011ལོའི་ཟླ3པའི་ཚེས15ཉིན།	འགྲེམ་སྤེལ་གྱི་དུས།
ཧྲང་ཏ་ཝན་གྲོང་ཚོ།	0837	ས་ཁོངས་ཀྱི་ཁ་པར་ཨང་རྟགས།
སྤྱི་དམངས་ཀྱི་འོས་འགན།	公民义务	རྒྱ་ཡིག་གི་མིང་།
འབའ་ཆུ།	རྨ་ལྷོ་བོད་རིགས་རང་སྐྱོང་ཁུལ་རྩེ་ཁོག་རྫོང་གི་མངའ་ཁོངས་སུ་ཡོད།	གནས་ཡུལ།
སོན་ལབ་ཤ་བརྔོས།	酸萝卜炒牛肉	རྒྱ་ཡིག་གི་མིང་།
བོད་ཀྱི་རི་མོའི་སྒྱུ་རྩལ་གྱི་ལུགས་ཆེན་པོ་བཞི།	ཐང་ཀའི་རིགས་ཆེན་པོ་བཞི།	ནང་དོན།
གས་རྡིབ།	崩塌	རྒྱ་ཡིག་གི་མིང་།
ཧྲི་ཅ་པའོ་ཡུལ་ཚོ།	ཧྲོང་ཧོ།	མིང་གཞན།
ཞི་བྱེད་དྲུག་པ།	Shishad6	ཕྱི་ཡིག་གི་མིང་།
དེའུ་ཡག་ཆུ།	ཆུ་བོ།	རིགས་དབྱེ།
ཟླ་བ་གྲགས་པ།	བྲམ་ཟེའི་རིགས།	རུས་རྒྱུད།
གཡག་ལྕེ་གདུས་རུལ།	牛舌煲	རྒྱ་ཡིག་གི་མིང་།
ཡ་མ་སུན་གཙང་བོ།	ཚ་ཁུལ་ཆར་ནགས་ནམ་ཟླ།	གནམ་གཤིས།
འཕགས་པ་ཀླུ་སྒྲུབ།	龙树 龙树菩萨 龙树大师	རྒྱ་ཡིག་གི་མིང་།
སྙིང་ཆུའི་ནད།	སྙིང་རྩའི་ནད་རིགས།	རིགས་དབྱེ།
འཕང་མ།	小果白刺	རྒྱ་ཡིག་གི་མིང་།
གཡག་སུག་དམར་བཙོས།	红烧牛蹄	རྒྱ་ཡིག་གི་མིང་།
འབྲོ་བཟའ་ཁྲི་མ་ལོད།	卓萨赤玛洛	རྒྱ་ཡིག་གི་མིང་།
ཧོ་རིམ་སག་གི་བྲག་གཡུང་དྲུང་།	horimsaggibrggyungdrung	ལ་ཏིང་གི་མིང་།
ཅོག་ཙེ་གྲུ་བཞི།	Squaretable	ཕྱི་ཡིག་གི་མིང་།
དྲེད་མོང་།	དྲེད་མོང་།	རིགས།
སྟག་གཟིག་འོལ་མོ་ལུང་རིངས།	འོལ་མོ་ལུང་རིངས།	བོན་བསྟན་འབྱུང་ཡུལ།
རོང་བོ་དགོན་ཆེན།	དགོན་པ།	རིགས་དབྱེ།
ཤྭ་བ།	ཤྭ་བ།	རིགས།
ཐའོ་ཞིན་ཀྲི།	སྤྱི་ལོ1891-1946ལོ།	འཁྲུངས་འདས།
རི་བོང་།	WollyHare	ཕྱི་ཡིག་གི་མིང་།
དོམ།	Asiatic-blackBear	ཕྱི་ཡིག་གི་མིང་།
ཀྲུའུ་ལི་ཡེ།	ཧྲ་ཧྲི་པི་ཡ།	རྩོམ་པ་པོ།
NBA2KOL	3D	རོལ་རྩེད་ཀྱི་གཟུགས་བརྙན།
དྲི་བ་བསྐུལ་བའི་ནུས་རྩལ།	དམའ་འབྲིང་།	ཚན་པ།
གླིང་བ་བར་མ།	སྡེ་བ།	སྲིད་འཛིན་ཁོངས་དབྱེ།
འཛམ་གླིང་ཁོར་ཡུག་ཉིན་མོ།	世界环保日	རྒྱ་ཡིག་གི་མིང་།
ཞི་བདེ་མཉམ་གནས་ཀྱི་རྩ་དོན་ལྔ།	ཞི་བདེ་མཉམ་གནས་ཀྱི་རྩ་དོན་ལྔ།	བོད་ཡིག་གི་མིང་།
ཕྱོགས་གླང་།	陈那	རྒྱ་ཡིག་གི་མིང་།
ལྗར་པན་གྱི་ཅིང་ཏུའུ།	ལྗར་པན།	ཁོངས་གཏོགས་རྒྱལ་ཁབ།
སྐྱ་ཀ	སྒལ་ཐག་སྲོག་ཆགས་སྒོ།	སྒོ
བལྟ་ཀློག་སློབ་ཁྲིད།	བལྟ་ཀློག	ཁོངས།
ཨ་རིག་རྭ་རྒྱ།	ཚོ་བ།	སྲིད་འཛིན་རིགས་དབྱེ།
ལན་ཅེ་གྲོང་ཚོ།	མི915ཡོད།	མི་གྲངས།
བྱ་རྐང་བྷི་སྨུག	贝母烧鸡	རྒྱ་ཡིག་གི་མིང་།
རླུང་འབྲུམ་ནད་དུག	t.h.welle、rf.a.neva	ཕྱི་ཡིག་གི་མིང་།
དྲང་སྲོང་མེ་ཏོག	ཀྲུང་གོའི་སི་ཁྲོན་དང་ལྗར་པན་ནས་ཐོན་པ་དང་།ད་ལྟ་དབྱིན་ཇི།ཨོའུ་གླིང་།ཧོ་ལན།འཇར་མན།ཧྥ་རན་སེ་སོགས་ནས་ཀྱང་འདེབས་འཛུགས་བྱས་ཡོད།	ཁྱབ་ཡུལ།
ལྕགས་རིགས།	金属	རྒྱ་ཡིག་གི་མིང་།
འདེབས་འཛུགས་ལས་རིགས།	ལྷོ་ཕྱོགས་ནི་ཆུ་ཞིང་གཙོ་བོར་འཛིན་པ་དང་བྱང་ཕྱོགས་ནི་སྐེམ་ཞིང་གཙོ་བོར་འཛིན་པ།	ཁྱབ་ཡུལ།
མན་ཉ།	མན་ཉ་གློག་རིགས།	རིགས།
མུའུ་ཧྥུ་ཆབ་སྲིད།	ばくふBakufuPolitics	ཕྱི་ཡིག་གི་མིང་།
སོག་པོ་གྲོང་ཚོ།	ཨ་མདོའི་སྐད།	སྐད་རིགས།
རེབ་གོང་ལྷ་རིས་སྒྱུ་རྩལ།	འཛམ་གླིང་གཟུགས་འདས་ཤུལ་བཞག་རིག་གནས།	ངོ་བོ།
ས་མུན་དྲ།	སློབ་དཔོན་ཨ་ཙིན་ཏ།	བླ་མ།
ཅི་ལིན་སྐར་རྡོའི་ཆར་བ།	吉林陨石雨	རྒྱ་ཡིག་གི་མིང་།
ལྷ་སའི་མཛེས་མ།	དམར་ཟས།	རིགས་དབྱེ།
ཉེ་ཤིང་།	天门冬	རྒྱ་ཡིག་གི་མིང་།
དགེ་སློང་གི་ཕམ་པ་བཞི།	ནང་བསྟན་གྱི་བརྡ་ཆད།	ཁོངས་གཏོགས།
ཀྲུང་ཧྭ་མི་དམངས་སྤྱི་མཐུན་རྒྱལ་ཁབ་ཀྱི་ཁོར་ཡུག་སྲུང་སྐྱོབ་བྱེད་ཕྱོགས་སྐོར་གྱི་བཅའ་ཁྲིམས།	中华人民共和国环境保护法	རྒྱ་ཡིག་གི་མིང་།
ཁྲའེ་ཁོ་ཧྥུ་སི་ཅི།	ཨུ་རུ་སིའི་མི་རིགས་རོལ་མོ་དང་ཡོ་རོབ་གླིང་ནུབ་མའི་གནའ་གཞུང་རོལ་མོའི་ཉིང་བཅུད་སྡུད་མཁན་ཡིན	མཛད་རྗེས།
བྱི་ལའི་སྐར་ཚོམ།	8h	གཞུང་ཚད།
དགོན་གསར་དགོན་པ།	སྨི3040ཡོད།	མཚོ་འཕགས།
བེམ་པོ།	material	ཕྱི་ཡིག་གི་མིང་།
རྩིས་ཁུངས་སྤྱི་ཚོགས་རིག་པ།	གྲངས་རིགས་སྤྱི་ཚོགས་རིག་པ།	མིང་གཞན།
མཛོད་དགེ་ཤོག་པ་ལྔ།	བསང་ཆུ་རྫོང་གི་ཤར་ལྷོའི་མཚམས་སུ་གནས།	གནས་ཡུལ།
ཨུག་ཆོས་དམར་པོ།	藏波罗花	རྒྱ་ཡིག་གི་མིང་།
ཤ་ཁྲིའི་ནད།	གནོད་འབུ།	རིགས་དབྱེ།
ཨ་མཆོག་གྲོང་རྡལ།	སྟོང་སྨི་གྲུ་བཞི་མ809.62	རྒྱ་ཁྱོན།
པ་ཏོ་ལ།	རྒྱལ་ཡོངས་ལ་ཁྱབ་ཡོད།	ཁྱབ་ཡུལ།
གཡང་ལུང་ཆུ།	ཆུ་བོ།	རིགས་དབྱེ།
པར་ཆས།	照相机	རྒྱ་ཡིག་གི་མིང་།
ཆང་།	wine	ཕྱི་ཡིག་གི་མིང་།
གེ་སར་སྒྲུང་གི་གཏམ་དཔེ།	དམངས་སྲོལ་རིག་གནས།	རིགས་དབྱེ།
མེ་ཏོག་ལུག་མིག	ལུག་མིག་སྡེ།	སྡེ།
འཇིག་རྟེན་ལུགས་ཀྱི་གཏམ་གསར།	《世说新语》	རྒྱ་ཡིག་གི་མིང་།
འབྲས་སྐྲན་ཕྲ་ཕུང་།	癌细胞	རྒྱ་ཡིག་གི་མིང་།
བོད་རང་སྐྱོང་ལྗོངས།	ཀྲུང་གོའི་ལྷོ་ནུབ་ས་ཁུལ་གྱི་མཐའ་མཚམས་དང་མདོ་དབུས་མཐོ་སྒང་གི་ལྷོ་ནུབ་རྒྱུད།	གནས་ཡུལ།
སའི་སོ་དགོན་པ།	ཨོ་རྒྱན་བསྟན་འཕེལ་གླིང་།	མིང་གཞན།
ཨ་མྱེས་ཀྱཱ་ཐང་།	ཁྲི་ཀ་རྫོང་མཁར་གྱི་ལྷོ་ནུབ་ཕྱོགས་སུ་ཡོད།	གནས་ཡུལ།
འདུ་ཤེས་བཞི།	སྤྱི་ལོ2016ལོའི་ཟླ1པའི་ཚེས29ཉིན།	དུས་ཚོད།
ཡིད་བརྙན།	imagery	ཕྱི་ཡིག་གི་མིང་།
བཙུན་མོའི་དབུ་སྐྲའི་སྐར་ཚོམ།	后发座	རྒྱ་ཡིག་གི་མིང་།
གཉེན་སྒྲིག་བཅའ་ཁྲིམས།	ཀྲུང་ཧྭ་མི་དམངས་སྤྱི་མཐུན་རྒྱལ་ཁབ་ཀྲུང་དབྱང་མི་དམངས་སྲིད་གཞུང་།	ཁྱབ་བསྒྲགས་ལས་ཁུངས།
ཆུ་ཚན་སྒུ།	杏子坝	རྒྱ་ཡིག་གི་མིང་།
ཁ་ལུང་།	ས་མཐོའི་ནམ་ཟླ།	གནམ་གཤིས།
ཀྲུང་གོ་ལོ་ཙཱ་བའི་མཐུན་ཚོགས།	སྤྱི་ལོ1982ལོ།	གསར་འཛུགས་དུས་ཚོད།
ད་ཏྲིག་བརྒྱད་པ།	八味达志散	རྒྱ་ཡིག་གི་མིང་།
ཚུལ་ཁྲིམས་བརྟུལ་ཞུགས་མཆོག་འཛིན།	conceptionofbadethicsandmodesofconductassupreme	ཕྱི་ཡིག་གི་མིང་།
རྒྱལ་བོ་གསུམ་དང་བཙན་པོ་ལྔ།	ThreeSovereignsandFiveEmperors	ཕྱི་ཡིག་གི་མིང་།
ཧའེ་རུའེ།	མིང་རྒྱལ་རབས།	དུས་སྐབས།
རྒྱུད་འདེད།	heredity	ཕྱི་ཡིག་གི་མིང་།
ཆོ་འཕྲུལ་སྨོན་ལམ་ཆེན་མོ།	ལུགས་རྙིང་གི་ཟླ1ཚེས1-15ཉིན་བར།	དུས་ཆེན་ཉིན།
ལྷའི་སྐྱབས་མགོན།	Bless	ཐོག་མའི་མིང་།
གླིང་སྤྱི་དཔོན་རོང་ཚ་ཁྲ་རྒན།	岭国总管王	རྒྱ་ཡིག་གི་མིང་།
རྩི་ཤིང་།	植物	རྒྱ་ཡིག་གི་མིང་།
ཆེད་སྦྱོང་ཚན་ཁག	མཐོ་རིམ་སློབ་གསོ།	རིམ་པ།
མཚོ་སྔོན་པོའི་གསེར་ཉ།	ལི་ཉ་རྗེན་པ།	རིག་གཞུང་ཐ་སྙད།
བདེ་ཆེན་རབ་རྒྱས།	གཞིས་རྩེ་ས་ཁུལ་གྱི་རྣམ་གླིང་རྫོང་།	གནས་ཡུལ།
གཏེར་གནས་དགོས་འདོད་ལྷུན་འགྲུབ།	རྨ་ལྷོ་བོད་རིགས་རང་སྐྱོང་ཁུལ་རྩེ་ཁོག་རྫོང་དམེ་ཤུལ་གྲོང་རྡལ་སྲས་ལུང་སྡེ་བའི་མངའ་ཁོངས་སུ་ཡོད།	གནས་ཡུལ།
ཨ་མ་འཕྱོར་མོ།	སུམ་མདོ་ཡུལ་ཚོ་སྲིད་གཞུང་གི་བྱང་ཤར་དུ་ཕལ་ཆེར་སྤྱི་ལེ50ཡི་མཚམས་སུ་ཡོད།	གནས་ཡུལ།
བྱིས་པའི་མྱུར་གཤིས་གྲེ་ཚད།	བྱིས་ནད་ཀྱི་རིགས།	རིགས་དབྱེ།
ཐང་པོ་ཆེ་ཀུན་དགའ་འབུམ།	ཀུན་མཁྱེན་དོལ་པོ་བའི་ཐུགས་སྲས་བཅུ་གསུམ་གྱི་ཡ་གྱལ།	ཁོངས་གཏོགས།
ཝང་ཁུན།	གླུ་དབྱངས་ལེན་མཁན།	ལས་རིགས།
སྐལ་བཟང་།	མི་སྣ།	ཁོངས་གཏོགས།
ཁྱ་ཆེན།	མཚོ་ལྷོ་ཁུལ་གསེར་ཆེན་རྫོང་ཆོས་རྗེ་ཡུལ་ཚོ།	སྲིད་འཛིན་ཁོངས་གཏོགས།
གྲུབ་ཆ་སྨྲ་བ།	结构论	རྒྱ་ཡིག་གི་མིང་།
ཉྭ་ནག་སྤྱི་བ།	དགོན་གོང་མ་གྲོང་རྡལ་སྲིད་གཞུང་གི་ནུབ་ཕྱོགས་སུ་ཡོད།	གནས་ཡུལ།
ཚེ་རིང་སྐྱིན་ཁེབས།	དབུས་གཙང་།	ས་ཁུལ།
ས་འོག་གྲོང་གི་འོད།	སྤྱི་ལོ2014ལོའི་ཟླ11པའི་ཚེས19ཉིན།	འགྲེམ་སྤེལ་གྱི་དུས།
སྐྱུ་རུའི་གནམ་ལྕགས།	Oliveaerosiderite	ཕྱི་ཡིག་གི་མིང་།
རྒྱ་གྲགས་དགོན།	དགོན་པ།	རིགས་དབྱེ།
ཨ་རིའི་རང་བྱུང་ལོ་རྒྱུས་རྟེན་རྫས་བཤམས་མཛོད་ཁང་།	ཨ་རིའི་ཉིའུ་ཡུའེ་གྲོང་ཁྱེར་གྱི་མན་ཧ་ཏུན་གྲོང་ཁུལ་དུ་གནས་ཡོད།	ས་གནས།
པོ་ལི་ཝེ་ཡའི་མི།	玻利维亚人	རྒྱ་ཡིག་གི་མིང་།
པཎ་ཆེན་བློ་བཟང་བཀྲ་ཤིས།	སྤྱི་ལོ(1410-1479)	འཁྲུངས་འདས་ལོ་ཚིགས།
བོད་ཡུལ་བདེ་བའི་སྨོན་ལམ།	ཀོང་སྤྲུལ་ཡོན་ཏན་རྒྱ་མཚོ།	མཛད་པ་པོ།
ཁྲག་དྲོན་ངོ་མཚར་གཏམ་རྒྱུད།	热血传奇	རྒྱ་ཡིག་གི་མིང་།
ཕག་རྒོད	ཕག	རིགས
མའོ་རྫོང་།	ཆ་སྙོམས་སྨི4000ཡས་མས།	མཚོ་འཕགས།
བྱིའུ་ཁྲ།	རྒྱལ་ཁབ་ཀྱི་སྲུང་སྐྱོབ་སྲོག་ཆགས་རིམ་པ་གཉིས་པ།	སྲུང་སྐྱོབ་རིམ་པ།
ཤུག་ཆ།	539	མི་གྲངས།
དུག་སྦྲུལ་གདེངས་ཀ་ཅན།	ཡ་གླིང་གི་ཤར་ལྷོ་ཁུལ་གྱི་རྒྱལ་ཁབ་དང་རྒྱ་གར།ཀྲུང་གོ་སོགས་ན་གནས།	ཁྱབ་ཡུལ།
བསྟོད་པ་ལེགས་བྲིས་མ།	སྤྱི་ལོ1391ལོར།	འཁྲུངས་ལོ།
སྐྱེར་པའི་ཁན་དྲ།	ཕྱུགས་ནད།	རིགས་དབྱེ།
མངོན་ཡིབ་གླིང་ཕྲན།	ཡོ་རོབ་གླིང་གི་ས་དབུས་རྒྱ་མཚོ་ཡི་ཐོ་ཉི་སིའི་མཚོ་འགག	གནས་ཡུལ།
བུ་རྒྱུད་གསལ་འབྱེད།	རུས་ཁྲག་འདྲེས་སྦྱོར་ལས་གསལ་འབྱེད།	གནའ་བོའི་ཐབས་ཤེས།
ལག་ཞོར་ལུག་ཁྲིད།	顺手牵羊	རྒྱ་ཡིག་གི་མིང་།
གཙང་དགེ་ཆུ་ཁོལ།	ཀབ་རོན་གཞུང་ཡུལ་ཚོ་སྲིད་གཞུང་གི་ཤར་ལྷོའི་ཕྱོགས་ན་ཡོད།	གནས་ཡུལ།
